	filename_assembly	assembly_name	refseq_assembly_accession	spanned_gaps	unspanned_gaps	scaffold_count	scaffold_N50	contig_count	contig_N50	total_gap_length	gc_perc
642	GCF_943735745.2_idAnoBellAS_SP24_06.2_assembly_stats.txt	"idAnoBellAS_SP24_06.2
"	"GCF_943735745.2
"	"2073
"	"0
"	"2986
"	"85293694
"	"5059
"	"196687
"	"3546093
"	"49
"
643	GCF_943737925.1_idAnoNiliSN_F5_01_assembly_stats.txt	"idAnoNiliSN_F5_01
"	"GCF_943737925.1
"	"100
"	"0
"	"157
"	"75938266
"	"257
"	"37444657
"	"33500
"	"46
"
644	GCF_945859685.1_idEupCoro1.1_assembly_stats.txt	"idEupCoro1.1
"	"GCF_945859685.1
"	"1324
"	"0
"	"783
"	"158619773
"	"2107
"	"2287194
"	"264800
"	"34
"
645	GCF_945859705.1_idEpiBalt1.1_assembly_stats.txt	"idEpiBalt1.1
"	"GCF_945859705.1
"	"168
"	"0
"	"18
"	"133640122
"	"186
"	"5909399
"	"33600
"	"31
"
646	GCF_947172395.1_ilBicAnyn1.1_assembly_stats.txt	"ilBicAnyn1.1
"	"GCF_947172395.1
"	"687
"	"0
"	"82
"	"17439807
"	"769
"	"1166575
"	"137600
"	"36.5
"
647	GCF_947179165.1_daSolDulc1.2_assembly_stats.txt	"daSolDulc1.2
"	"GCF_947179165.1
"	"38
"	"0
"	"105
"	"80040668
"	"143
"	"44229464
"	"13900
"	"36
"
648	GCF_947179515.1_mApoSyl1.1_assembly_stats.txt	"mApoSyl1.1
"	"GCF_947179515.1
"	"1129
"	"0
"	"497
"	"120938251
"	"1626
"	"4449850
"	"225617
"	"41
"
649	GCF_947347685.1_fPlePla1.1_assembly_stats.txt	"fPlePla1.1
"	"GCF_947347685.1
"	"1072
"	"0
"	"355
"	"26648505
"	"1427
"	"1477112
"	"214400
"	"42.5
"
650	GCF_947563725.1_qqArgBrue1.1_assembly_stats.txt	"qqArgBrue1.1
"	"GCF_947563725.1
"	"192
"	"0
"	"29
"	"139055214
"	"221
"	"13170000
"	"38217
"	"29.5
"
651	GCF_947568885.1_ilCydStro3.1_assembly_stats.txt	"ilCydStro3.1
"	"GCF_947568885.1
"	"64
"	"0
"	"29
"	"19535481
"	"93
"	"10643263
"	"12800
"	"38
"
652	GCF_948474715.1_ilCydAmpl1.1_assembly_stats.txt	"ilCydAmpl1.1
"	"GCF_948474715.1
"	"70
"	"0
"	"39
"	"18973136
"	"109
"	"8695702
"	"14000
"	"38
"
653	GCF_949316205.1_fPlaFle2.1_assembly_stats.txt	"fPlaFle2.1
"	"GCF_949316205.1
"	"482
"	"0
"	"108
"	"26770804
"	"590
"	"2078972
"	"96400
"	"42.5
"
654	GCF_949316345.1_fPunPun2.1_assembly_stats.txt	"fPunPun2.1
"	"GCF_949316345.1
"	"738
"	"0
"	"174
"	"21005440
"	"912
"	"1362288
"	"147600
"	"44
"
655	GCF_949628265.1_ieCloDipt1.1_assembly_stats.txt	"ieCloDipt1.1
"	"GCF_949628265.1
"	"36
"	"0
"	"10
"	"37097636
"	"46
"	"10197503
"	"13200
"	"40
"
656	GCF_949774975.1_mLagAlb1.1_assembly_stats.txt	"mLagAlb1.1
"	"GCF_949774975.1
"	"1070
"	"0
"	"410
"	"110721866
"	"1480
"	"3398034
"	"214000
"	"42
"
657	GCF_949786415.1_PerEre_H2_v1_assembly_stats.txt	"PerEre_H2_v1
"	"GCF_949786415.1
"	"2603
"	"0
"	"4297
"	"97176920
"	"6900
"	"1332236
"	"520600
"	"42.5
"
658	GCF_949987515.1_mDelDel1.1_assembly_stats.txt	"mDelDel1.1
"	"GCF_949987515.1
"	"968
"	"0
"	"630
"	"107080983
"	"1598
"	"3627551
"	"193431
"	"42
"
659	GCF_949987535.1_mBalAcu1.1_assembly_stats.txt	"mBalAcu1.1
"	"GCF_949987535.1
"	"1177
"	"0
"	"1374
"	"116513105
"	"2551
"	"3015723
"	"235400
"	"41.5
"
660	GCF_950005125.1_mChiNiv1.1_assembly_stats.txt	"mChiNiv1.1
"	"GCF_950005125.1
"	"197
"	"0
"	"160
"	"88844950
"	"357
"	"30960136
"	"39400
"	"42
"
661	GCF_950023065.1_ihPlaCitr1.1_assembly_stats.txt	"ihPlaCitr1.1
"	"GCF_950023065.1
"	"26
"	"0
"	"9
"	"83717158
"	"35
"	"23636000
"	"5200
"	"34.5
"
662	GCF_950295315.1_mEriEur2.1_assembly_stats.txt	"mEriEur2.1
"	"GCF_950295315.1
"	"3760
"	"0
"	"1174
"	"126757761
"	"4934
"	"999919
"	"752000
"	"42
"
663	GCF_951802175.1_ddPopNigr1.1_assembly_stats.txt	"ddPopNigr1.1
"	"GCF_951802175.1
"	"277
"	"0
"	"21
"	"22490379
"	"298
"	"3535101
"	"55400
"	"35
"
664	GCF_958295425.1_fSolSol10.1_assembly_stats.txt	"fSolSol10.1
"	"GCF_958295425.1
"	"373
"	"0
"	"242
"	"29068826
"	"615
"	"2587297
"	"74600
"	"41
"
665	GCF_958298935.1_lpPhrAust1.1_assembly_stats.txt	"lpPhrAust1.1
"	"GCF_958298935.1
"	"59
"	"0
"	"37
"	"35123032
"	"96
"	"30881264
"	"11626
"	"44
"
666	GCF_958449725.1_drRosRugo1.1_assembly_stats.txt	"drRosRugo1.1
"	"GCF_958449725.1
"	"1014
"	"0
"	"77
"	"58176182
"	"1091
"	"653714
"	"202800
"	"39.5
"
667	GCF_958450345.1_idCalVici1.1_assembly_stats.txt	"idCalVici1.1
"	"GCF_958450345.1
"	"133
"	"0
"	"117
"	"131702511
"	"250
"	"35250151
"	"26600
"	"30
"
668	GCF_958979055.1_dhAlnGlut1.1_assembly_stats.txt	"dhAlnGlut1.1
"	"GCF_958979055.1
"	"96
"	"0
"	"15
"	"30513540
"	"111
"	"24382369
"	"22500
"	"36.5
"
669	GCF_963082655.1_idStoCalc2.1_assembly_stats.txt	"idStoCalc2.1
"	"GCF_963082655.1
"	"1506
"	"0
"	"297
"	"199748301
"	"1803
"	"1592967
"	"301200
"	"38.5
"
670	GCF_963082965.1_fCarCar2.1_assembly_stats.txt	"fCarCar2.1
"	"GCF_963082965.1
"	"832
"	"0
"	"277
"	"32663704
"	"1109
"	"3822391
"	"166400
"	"38.5
"
671	GCF_963169125.1_drHumLupu1.1_assembly_stats.txt	"drHumLupu1.1
"	"GCF_963169125.1
"	"129
"	"0
"	"319
"	"251527947
"	"448
"	"29235848
"	"25251
"	"39
"
672	GCF_963259705.1_mMyoDau2.1_assembly_stats.txt	"mMyoDau2.1
"	"GCF_963259705.1
"	"1099
"	"0
"	"121
"	"102234773
"	"1220
"	"3062752
"	"219800
"	"43
"
673	GCF_963455315.1_mGloMel1.1_assembly_stats.txt	"mGloMel1.1
"	"GCF_963455315.1
"	"1084
"	"0
"	"993
"	"105087932
"	"2077
"	"3290841
"	"216617
"	"42.5
"
674	GCF_963514075.1_fConCon1.1_assembly_stats.txt	"fConCon1.1
"	"GCF_963514075.1
"	"1009
"	"0
"	"380
"	"64882367
"	"1389
"	"3090688
"	"201800
"	"44
"
675	GCF_963556715.1_ilCydFagi1.1_assembly_stats.txt	"ilCydFagi1.1
"	"GCF_963556715.1
"	"23
"	"0
"	"36
"	"21252168
"	"59
"	"19175783
"	"4600
"	"38
"
676	GCF_963576545.1_fLimLim1.1_assembly_stats.txt	"fLimLim1.1
"	"GCF_963576545.1
"	"275
"	"0
"	"338
"	"28632645
"	"613
"	"3420448
"	"55000
"	"42.5
"
677	GCF_963576675.1_ddEupLath1.1_assembly_stats.txt	"ddEupLath1.1
"	"GCF_963576675.1
"	"24
"	"0
"	"33
"	"96320253
"	"57
"	"67695088
"	"4800
"	"37
"
678	GCF_963583255.1_drPyrComm1.1_assembly_stats.txt	"drPyrComm1.1
"	"GCF_963583255.1
"	"145
"	"0
"	"31
"	"27625376
"	"176
"	"4839000
"	"29000
"	"37.5
"
679	GCF_963584025.1_fLabMix1.1_assembly_stats.txt	"fLabMix1.1
"	"GCF_963584025.1
"	"570
"	"0
"	"324
"	"30403003
"	"894
"	"2678957
"	"114014
"	"41
"
680	GCF_963662255.1_bCinCin1.1_assembly_stats.txt	"bCinCin1.1
"	"GCF_963662255.1
"	"658
"	"0
"	"277
"	"74357285
"	"935
"	"3563180
"	"131600
"	"43
"
681	GCF_963691925.1_fScoSco1.1_assembly_stats.txt	"fScoSco1.1
"	"GCF_963691925.1
"	"1489
"	"0
"	"665
"	"31095048
"	"2154
"	"1496448
"	"297822
"	"40
"
682	GCF_963692335.1_fOsmEpe2.1_assembly_stats.txt	"fOsmEpe2.1
"	"GCF_963692335.1
"	"2462
"	"0
"	"1007
"	"18633437
"	"3469
"	"396237
"	"492400
"	"45.5
"
683	GCF_963854185.1_fSarPil1.1_assembly_stats.txt	"fSarPil1.1
"	"GCF_963854185.1
"	"1654
"	"0
"	"240
"	"34617450
"	"1894
"	"1117303
"	"330800
"	"44.5
"
684	GCF_963855985.1_ilOstNubi1.1_assembly_stats.txt	"ilOstNubi1.1
"	"GCF_963855985.1
"	"17
"	"0
"	"52
"	"16461208
"	"69
"	"15546852
"	"3400
"	"37.5
"
685	GCF_963921805.1_bPhaCar2.1_assembly_stats.txt	"bPhaCar2.1
"	"GCF_963921805.1
"	"493
"	"0
"	"350
"	"84621172
"	"843
"	"4631399
"	"98600
"	"43.5
"
686	GCF_963924245.1_bChrRid1.1_assembly_stats.txt	"bChrRid1.1
"	"GCF_963924245.1
"	"462
"	"0
"	"728
"	"83755488
"	"1190
"	"4003687
"	"92400
"	"44.5
"
687	GCF_963924675.1_mPhoPho1.1_assembly_stats.txt	"mPhoPho1.1
"	"GCF_963924675.1
"	"966
"	"0
"	"439
"	"110192646
"	"1405
"	"3726689
"	"193200
"	"41.5
"
688	GCF_963924715.1_fThuThy2.1_assembly_stats.txt	"fThuThy2.1
"	"GCF_963924715.1
"	"468
"	"0
"	"119
"	"34318521
"	"587
"	"2956553
"	"93600
"	"40
"
689	GCF_963930625.1_mMunRee1.1_assembly_stats.txt	"mMunRee1.1
"	"GCF_963930625.1
"	"682
"	"0
"	"267
"	"114544513
"	"949
"	"5780196
"	"136400
"	"42
"
690	GCF_963930695.1_fLabBer1.1_assembly_stats.txt	"fLabBer1.1
"	"GCF_963930695.1
"	"815
"	"0
"	"131
"	"31261685
"	"946
"	"2715806
"	"163000
"	"40.5
"
691	GCF_963932015.1_bAnaAcu1.1_assembly_stats.txt	"bAnaAcu1.1
"	"GCF_963932015.1
"	"631
"	"0
"	"394
"	"76435830
"	"1025
"	"3416933
"	"125881
"	"42.5
"
692	GCF_963966145.1_icTenMoli1.1_assembly_stats.txt	"icTenMoli1.1
"	"GCF_963966145.1
"	"71
"	"0
"	"236
"	"29772305
"	"307
"	"7033857
"	"14200
"	"36.5
"
